	Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles	Complexity
31	G3	DRFVLWXFACEMHK	C(CC(C(C(C=O)O)O)O)=O	{'C(=O)C[C@@H]([C@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@H]([C@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@@H]([C@@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@H]([C@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@H]([C@@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@@H]([C@H]([C@@H](C=O)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@@H](C=O)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@@H](C=O)O[H])O)O', 'C(=O)C[C@H]([C@@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](C=O)O)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](C=O)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@@H]([C@@H]([C@H](C=O)O[H])O)O', 'C(=O)C[C@H]([C@H]([C@@H](C=O)O)O[H])O'}	129.0586500259616
32	G3	ZAZMXMODCOTURY	C(C(C(CC(C=O)O)O)O)=O	{'C(=O)[C@@H]([C@@H](C[C@H](C=O)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@@H](C=O)O)O[H])O', 'C(=O)[C@@H]([C@H](C[C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C[C@@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@H](C=O)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@H](C=O)O)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@@H](C=O)O)O[H])O', 'C(=O)[C@H]([C@H](C[C@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@@H](C=O)O)O[H])O', 'C(=O)[C@@H]([C@H](C[C@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@H]([C@H](C=O)O)O[H])O', 'C(=O)[C@H](C[C@@H]([C@@H](C=O)O)O[H])O', 'C(=O)[C@@H](C[C@@H]([C@H](C=O)O)O[H])O', 'C(=O)[C@@H](C[C@H]([C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H](C[C@@H]([C@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@H](C=O)O)O)O[H]', 'C(=O)[C@H]([C@@H](C[C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H](C[C@H]([C@H](C=O)O)O[H])O', 'C(=O)[C@H]([C@H](C[C@@H](C=O)O)O)O[H]', 'C(=O)[C@H]([C@@H](C[C@H](C=O)O)O)O[H]', 'C(=O)[C@H](C[C@@H]([C@H](C=O)O)O[H])O'}	129.0586500259616
33	G3	HIPAGLNATSXMFT	C(C(C(CO)O)C(C=O)O)=O	{'C(=O)[C@H]([C@H](C=O)O[H])[C@@H](CO)O', 'C(=O)[C@H]([C@@H](C=O)O)[C@H](CO)O[H]', 'C(=O)[C@H]([C@H](C=O)O[H])[C@H](CO)O', 'C(=O)[C@@H]([C@@H](C=O)O)[C@@H](CO[H])O', 'C(=O)[C@H]([C@H](C=O)O)[C@@H](CO[H])O', 'C(=O)[C@H]([C@@H](C=O)O[H])[C@@H](CO)O', 'C(=O)[C@H]([C@H](C=O)O)[C@@H](CO)O[H]', 'C(=O)[C@@H]([C@H](C=O)O[H])[C@H](CO)O', 'C(=O)[C@@H]([C@H](C=O)O)[C@@H](CO)O[H]', 'C(=O)[C@@H]([C@H](C=O)O)[C@H](CO)O[H]', 'C(=O)[C@@H]([C@@H](C=O)O)[C@H](CO)O[H]', 'C(=O)[C@H]([C@@H](C=O)O)[C@@H](CO[H])O', 'C(=O)[C@@H]([C@H](C=O)O)[C@@H](CO[H])O', 'C(=O)[C@H]([C@H](C=O)O)[C@H](CO[H])O', 'C(=O)[C@H]([C@H](C=O)O)[C@H](CO)O[H]', 'C(=O)[C@@H]([C@H](C=O)O)[C@H](CO[H])O', 'C(=O)[C@@H]([C@@H](C=O)O[H])[C@@H](CO)O', 'C(=O)[C@H]([C@@H](C=O)O)[C@@H](CO)O[H]', 'C(=O)[C@@H]([C@@H](C=O)O)[C@H](CO[H])O', 'C(=O)[C@H]([C@@H](C=O)O[H])[C@H](CO)O', 'C(=O)[C@@H]([C@H](C=O)O[H])[C@@H](CO)O', 'C(=O)[C@@H]([C@@H](C=O)O)[C@@H](CO)O[H]', 'C(=O)[C@@H]([C@@H](C=O)O[H])[C@H](CO)O', 'C(=O)[C@H]([C@@H](C=O)O)[C@H](CO[H])O'}	120.718800023077
34	G3	ZNSXGNZNZVWMBM	C(C(C(CC(CO)=O)O)O)=O	{'C(=O)[C@H]([C@H](CC(=O)CO)O)O[H]', 'C(=O)[C@@H]([C@H](CC(=O)CO[H])O)O', 'C(=O)[C@H]([C@@H](CC(=O)CO)O)O[H]', 'C(=O)[C@H]([C@H](CC(=O)CO)O[H])O', 'C(=O)[C@@H]([C@@H](CC(=O)CO)O[H])O', 'C(=O)[C@H]([C@@H](CC(=O)CO)O[H])O', 'C(=O)[C@H]([C@H](CC(=O)CO[H])O)O', 'C(=O)[C@@H]([C@H](CC(=O)CO)O[H])O', 'C(=O)[C@@H]([C@H](CC(=O)CO)O)O[H]', 'C(=O)[C@H]([C@@H](CC(=O)CO[H])O)O', 'C(=O)[C@@H]([C@@H](CC(=O)CO)O)O[H]', 'C(=O)[C@@H]([C@@H](CC(=O)CO[H])O)O'}	129.20902501875003
35	G3	IEHDXMKHICIRFU	C(CC(CO)(C(C=O)O)O)=O	{'C(=O)C[C@](CO)([C@@H](C=O)O[H])O', 'C(=O)C[C@@](CO)([C@H](C=O)O[H])O', 'C(=O)C[C@@](CO)([C@H](C=O)O)O[H]', 'C(=O)C[C@](CO)([C@H](C=O)O)O[H]', 'C(=O)C[C@@](CO[H])([C@@H](C=O)O)O', 'C(=O)C[C@@](CO[H])([C@H](C=O)O)O', 'C(=O)C[C@](CO[H])([C@@H](C=O)O)O', 'C(=O)C[C@](CO)([C@H](C=O)O[H])O', 'C(=O)C[C@@](CO)([C@@H](C=O)O[H])O', 'C(=O)C[C@@](CO)([C@@H](C=O)O)O[H]', 'C(=O)C[C@](CO)([C@@H](C=O)O)O[H]', 'C(=O)C[C@](CO[H])([C@H](C=O)O)O'}	130.03910001730773
36	G3	SSUDYWNAIOLNKR	C(C(C(CO)=O)C(CO)O)=O	{'C(=O)[C@@H](C(=O)CO)[C@@H](CO)O[H]', 'C(=O)[C@H](C(=O)CO)[C@@H](CO[H])O', 'C(=O)[C@H](C(=O)CO[H])[C@@H](CO)O', 'C(=O)[C@@H](C(=O)CO)[C@H](CO)O[H]', 'C(=O)[C@@H](C(=O)CO)[C@@H](CO[H])O', 'C(=O)[C@@H](C(=O)CO[H])[C@@H](CO)O', 'C(=O)[C@@H](C(=O)CO[H])[C@H](CO)O', 'C(=O)[C@H](C(=O)CO[H])[C@H](CO)O', 'C(=O)[C@H](C(=O)CO)[C@@H](CO)O[H]', 'C(=O)[C@H](C(=O)CO)[C@H](CO[H])O', 'C(=O)[C@H](C(=O)CO)[C@H](CO)O[H]', 'C(=O)[C@@H](C(=O)CO)[C@H](CO[H])O'}	120.86917501586542
37	G3	RXVDSZVTHMJWNV	C(CC(C(C(CO)O)O)=O)=O	{'C(=O)CC(=O)[C@@H]([C@H](CO)O)O[H]', 'C(=O)CC(=O)[C@H]([C@H](CO[H])O)O', 'C(=O)CC(=O)[C@H]([C@@H](CO)O)O[H]', 'C(=O)CC(=O)[C@@H]([C@@H](CO)O[H])O', 'C(=O)CC(=O)[C@H]([C@H](CO)O[H])O', 'C(=O)CC(=O)[C@@H]([C@@H](CO)O)O[H]', 'C(=O)CC(=O)[C@@H]([C@@H](CO[H])O)O', 'C(=O)CC(=O)[C@@H]([C@H](CO)O[H])O', 'C(=O)CC(=O)[C@H]([C@@H](CO)O[H])O', 'C(=O)CC(=O)[C@H]([C@@H](CO[H])O)O', 'C(=O)CC(=O)[C@H]([C@H](CO)O)O[H]', 'C(=O)CC(=O)[C@@H]([C@H](CO[H])O)O'}	129.20902501875003
38	G3	MKKWPESNDMZCAX	C(C(C(C(C(C)=O)O)O)O)=O	{'C(=O)[C@H]([C@@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H]([C@@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@H]([C@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)[C@@H]([C@@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H]([C@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)[C@@H]([C@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H]([C@@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H]([C@@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H]([C@@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H]([C@@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@@H]([C@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@H]([C@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@@H]([C@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H]([C@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@H]([C@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@H]([C@@H]([C@@H](C(=O)C)O[H])O)O', 'C(=O)[C@H]([C@@H]([C@H](C(=O)C)O[H])O)O', 'C(=O)[C@@H]([C@H]([C@@H](C(=O)C)O)O[H])O', 'C(=O)[C@H]([C@@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@H]([C@H]([C@@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H]([C@H]([C@H](C(=O)C)O)O[H])O', 'C(=O)[C@H]([C@H]([C@H](C(=O)C)O)O)O[H]', 'C(=O)[C@@H]([C@@H]([C@@H](C(=O)C)O[H])O)O'}	134.718800023077
39	G3	LTIXNERYDWMFRC	C(C(C(C)(C(C=O)O)O)O)=O	{'C(=O)[C@H]([C@@](C)([C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H]([C@](C)([C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H]([C@@](C)([C@@H](C=O)O)O[H])O', 'C(=O)[C@H]([C@@](C)([C@H](C=O)O)O)O[H]', 'C(=O)[C@@H]([C@@](C)([C@H](C=O)O)O[H])O', 'C(=O)[C@@H]([C@](C)([C@H](C=O)O)O)O[H]', 'C(=O)[C@H]([C@@](C)([C@@H](C=O)O)O[H])O', 'C(=O)[C@H]([C@](C)([C@H](C=O)O)O)O[H]', 'C(=O)[C@H]([C@](C)([C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H]([C@](C)([C@@H](C=O)O)O[H])O', 'C(=O)[C@@H]([C@@](C)([C@@H](C=O)O)O)O[H]', 'C(=O)[C@@H]([C@@](C)([C@H](C=O)O)O)O[H]'}	79.3594000115385
40	G3	QBHBJCPWTMMDIG	C(C(C(CC(CO)O)=O)O)=O	{'C(=O)[C@@H](C(=O)C[C@H](CO)O[H])O', 'C(=O)[C@@H](C(=O)C[C@@H](CO)O[H])O', 'C(=O)[C@@H](C(=O)C[C@@H](CO)O)O[H]', 'C(=O)[C@@H](C(=O)C[C@H](CO[H])O)O', 'C(=O)[C@@H](C(=O)C[C@@H](CO[H])O)O', 'C(=O)[C@@H](C(=O)C[C@H](CO)O)O[H]', 'C(=O)[C@H](C(=O)C[C@@H](CO[H])O)O', 'C(=O)[C@H](C(=O)C[C@H](CO)O)O[H]', 'C(=O)[C@H](C(=O)C[C@H](CO)O[H])O', 'C(=O)[C@H](C(=O)C[C@@H](CO)O[H])O', 'C(=O)[C@H](C(=O)C[C@H](CO[H])O)O', 'C(=O)[C@H](C(=O)C[C@@H](CO)O)O[H]'}	129.20902501875003
41	G3	UFYGCFHQAXXBCF	C(C(CCO)O)(O)=O	{'C(=O)([C@@H](CCO)O[H])O', 'C(=O)([C@H](CCO)O)O[H]', 'C(=O)([C@@H](CCO)O)O[H]', 'C(=O)([C@H](CCO)O[H])O', 'C(=O)([C@H](CCO[H])O)O', 'C(=O)([C@@H](CCO[H])O)O'}	78.18947501009617
42	G3	VDSAQEDKJUSZPS	C(C(C(C(CO)O)O)=O)=O	{'C(=O)C(=O)[C@@H]([C@@H](CO[H])O)O', 'C(=O)C(=O)[C@@H]([C@H](CO)O[H])O', 'C(=O)C(=O)[C@@H]([C@H](CO)O)O[H]', 'C(=O)C(=O)[C@H]([C@H](CO[H])O)O', 'C(=O)C(=O)[C@H]([C@@H](CO)O)O[H]', 'C(=O)C(=O)[C@H]([C@H](CO)O)O[H]', 'C(=O)C(=O)[C@@H]([C@H](CO[H])O)O', 'C(=O)C(=O)[C@H]([C@@H](CO[H])O)O', 'C(=O)C(=O)[C@H]([C@H](CO)O[H])O', 'C(=O)C(=O)[C@H]([C@@H](CO)O[H])O', 'C(=O)C(=O)[C@@H]([C@@H](CO)O[H])O', 'C(=O)C(=O)[C@@H]([C@@H](CO)O)O[H]'}	116.03910001730772
43	G3	HEBKCHPVOIAQTA	C(C(C(C(CO)O)O)O)O	{'C([C@@H]([C@H]([C@@H](CO)O)O[H])O)O', 'C([C@H]([C@@H]([C@@H](CO)O)O)O[H])O', 'C([C@@H]([C@H]([C@H](CO)O)O)O)O[H]', 'C([C@H]([C@H]([C@@H](CO)O)O[H])O)O', 'C([C@@H]([C@@H]([C@H](CO)O)O)O[H])O', 'C([C@@H]([C@@H]([C@@H](CO)O)O[H])O)O', 'C([C@H]([C@H]([C@H](CO)O)O)O)O[H]', 'C([C@H]([C@@H]([C@H](CO)O)O)O)O[H]', 'C([C@@H]([C@@H]([C@H](CO)O)O)O)O[H]', 'C([C@H]([C@@H]([C@H](CO)O)O)O[H])O', 'C([C@@H]([C@H]([C@H](CO)O)O)O[H])O', 'C([C@@H]([C@H]([C@@H](CO)O)O)O[H])O', 'C([C@H]([C@H]([C@@H](CO)O)O)O[H])O', 'C([C@@H]([C@H]([C@H](CO)O)O[H])O)O', 'C([C@@H]([C@@H]([C@@H](CO)O)O)O[H])O', 'C([C@H]([C@@H]([C@@H](CO)O)O)O)O[H]', 'C([C@H]([C@H]([C@@H](CO)O)O)O)O[H]', 'C([C@@H]([C@@H]([C@@H](CO)O)O)O)O[H]', 'C([C@H]([C@H]([C@H](CO)O)O)O[H])O', 'C([C@@H]([C@H]([C@@H](CO)O)O)O)O[H]'}	63.3594000115385
44	G3	HXYJZJOQRLOUPP	C(C(CO)(CO)O)O	{'C(C(CO)(CO)O[H])O', 'C(C(CO)(CO)O)O[H]'}	46.92481250360577
45	G3	SDXWEZQDLHNYFR	C(C(CO)(C(CO)O)O)O	{'C([C@H](C(CO)(CO)O)O[H])O', 'C([C@@H](C(CO)(CO)O)O)O[H]', 'C([C@H](C(CO)(CO)O[H])O)O', 'C([C@](CO)([C@@H](CO)O)O)O[H]', 'C([C@@H](C(CO)(CO)O)O[H])O', 'C([C@H](C(CO)(CO)O)O)O[H]', 'C([C@](CO)([C@H](CO)O)O)O[H]', 'C([C@@H](C(CO)(CO)O[H])O)O', 'C([C@@](CO)([C@H](CO)O)O)O[H]', 'C([C@@](CO)([C@@H](CO)O)O)O[H]'}	90.18947501009616
46	G3	OJSKBWPAXWEHAA	C(C(CO)(CO)O)(O)=O	{'C(=O)(C(CO)(CO)O)O[H]', 'C(=O)([C@@](CO[H])(CO)O)O', 'C(=O)([C@](CO[H])(CO)O)O', 'C(=O)(C(CO)(CO)O[H])O'}	74.67970000576923
47	G3	CLUAZGGJJOMMPW	C(CO)(C(CO)(C(C)O)O)=O	{'C(=O)(CO[H])[C@](CO)([C@H](C)O)O', 'C(=O)(CO)[C@](CO[H])([C@H](C)O)O', 'C(=O)(CO)[C@](CO[H])([C@@H](C)O)O', 'C(=O)(CO)[C@@](CO)([C@@H](C)O)O[H]', 'C(=O)(CO)[C@](CO)([C@H](C)O)O[H]', 'C(=O)(CO[H])[C@@](CO)([C@H](C)O)O', 'C(=O)(CO[H])[C@](CO)([C@@H](C)O)O', 'C(=O)(CO)[C@](CO)([C@H](C)O[H])O', 'C(=O)(CO)[C@@](CO)([C@H](C)O)O[H]', 'C(=O)(CO)[C@@](CO[H])([C@@H](C)O)O', 'C(=O)(CO[H])[C@@](CO)([C@@H](C)O)O', 'C(=O)(CO)[C@](CO)([C@@H](C)O[H])O', 'C(=O)(CO)[C@@](CO[H])([C@H](C)O)O', 'C(=O)(CO)[C@](CO)([C@@H](C)O)O[H]', 'C(=O)(CO)[C@@](CO)([C@H](C)O[H])O', 'C(=O)(CO)[C@@](CO)([C@@H](C)O[H])O'}	131.3594000115385
48	G3	WKRKESUWTIYINN	C(C(CO)(C(C)O)O)(O)=O	{'C(=O)([C@@](CO)([C@@H](C)O)O)O[H]', 'C(=O)([C@](CO[H])([C@@H](C)O)O)O', 'C(=O)([C@@](CO)([C@H](C)O[H])O)O', 'C(=O)([C@](CO)([C@H](C)O[H])O)O', 'C(=O)([C@@](CO)([C@@H](C)O[H])O)O', 'C(=O)([C@@](CO)([C@H](C)O)O[H])O', 'C(=O)([C@](CO)([C@@H](C)O[H])O)O', 'C(=O)([C@@](CO[H])([C@H](C)O)O)O', 'C(=O)([C@](CO)([C@H](C)O)O)O[H]', 'C(=O)([C@](CO)([C@@H](C)O)O)O[H]', 'C(=O)([C@@](CO)([C@H](C)O)O)O[H]', 'C(=O)([C@@](CO[H])([C@@H](C)O)O)O', 'C(=O)([C@](CO)([C@@H](C)O)O[H])O', 'C(=O)([C@](CO)([C@H](C)O)O[H])O', 'C(=O)([C@](CO[H])([C@H](C)O)O)O', 'C(=O)([C@@](CO)([C@@H](C)O)O[H])O'}	111.35940001153848
49	G3	YAVWISVERGTOHY	C(C(CO)(C(C=O)O)O)=O	{'C(=O)[C@@H]([C@@](C=O)(CO)O)O[H]', 'C(=O)[C@H]([C@](C=O)(CO[H])O)O', 'C(=O)[C@H]([C@@](C=O)(CO)O)O[H]', 'C(=O)[C@@H]([C@](C=O)(CO[H])O)O', 'C(=O)[C@@H]([C@](C=O)(CO)O[H])O', 'C(=O)[C@H]([C@@](C=O)(CO)O[H])O', 'C(=O)[C@H]([C@@](C=O)(CO[H])O)O', 'C(=O)[C@@H]([C@@](C=O)(CO[H])O)O', 'C(=O)[C@@H]([C@](C=O)(CO)O)O[H]', 'C(=O)[C@@H]([C@@](C=O)(CO)O[H])O', 'C(=O)[C@H]([C@](C=O)(CO)O[H])O', 'C(=O)[C@H]([C@](C=O)(CO)O)O[H]'}	116.03910001730776
50	G3	KMZKNPYVLFCBJR	C(C(CO)(C(CC=O)O)O)=O	{'C(=O)C[C@@H]([C@](C=O)(CO)O[H])O', 'C(=O)C[C@@H]([C@@](C=O)(CO[H])O)O', 'C(=O)C[C@H]([C@@](C=O)(CO)O)O[H]', 'C(=O)C[C@@H]([C@](C=O)(CO[H])O)O', 'C(=O)C[C@H]([C@@](C=O)(CO[H])O)O', 'C(=O)C[C@H]([C@](C=O)(CO[H])O)O', 'C(=O)C[C@@H]([C@@](C=O)(CO)O[H])O', 'C(=O)C[C@@H]([C@@](C=O)(CO)O)O[H]', 'C(=O)C[C@H]([C@](C=O)(CO)O)O[H]', 'C(=O)C[C@H]([C@@](C=O)(CO)O[H])O', 'C(=O)C[C@@H]([C@](C=O)(CO)O)O[H]', 'C(=O)C[C@H]([C@](C=O)(CO)O[H])O'}	122.03910001730776
51	G3	LLKJMSOIEJAFOF	C(C(CO)(C(C=O)(C)O)O)=O	{'C(=O)[C@@](CO)([C@@](C=O)(C)O)O[H]', 'C(=O)[C@@](C)([C@](C=O)(CO[H])O)O', 'C(=O)[C@](C)([C@](C=O)(CO[H])O)O', 'C(=O)[C@@](C)([C@](C=O)(CO)O)O[H]', 'C(=O)[C@](CO)([C@@](C=O)(C)O)O[H]', 'C(=O)[C@](C)([C@@](C=O)(CO)O)O[H]', 'C(=O)[C@@](C)([C@@](C=O)(CO)O)O[H]', 'C(=O)[C@](C)([C@@](C=O)(CO[H])O)O', 'C(=O)[C@@](CO)([C@](C=O)(C)O)O[H]', 'C(=O)[C@](CO)([C@](C=O)(C)O)O[H]', 'C(=O)[C@](C)([C@](C=O)(CO)O)O[H]', 'C(=O)[C@@](C)([C@@](C=O)(CO[H])O)O'}	128.52932501298082
52	G3	KSPZMTWVXVIPRP	C(C(CO)(C(C(C)=O)O)O)=O	{'C(=O)[C@@](CO[H])([C@@H](C(=O)C)O)O', 'C(=O)[C@](CO[H])([C@@H](C(=O)C)O)O', 'C(=O)[C@@](CO)([C@@H](C(=O)C)O[H])O', 'C(=O)[C@](CO)([C@@H](C(=O)C)O[H])O', 'C(=O)[C@@](CO[H])([C@H](C(=O)C)O)O', 'C(=O)[C@@](CO)([C@H](C(=O)C)O[H])O', 'C(=O)[C@](CO[H])([C@H](C(=O)C)O)O', 'C(=O)[C@](CO)([C@H](C(=O)C)O)O[H]', 'C(=O)[C@@](CO)([C@@H](C(=O)C)O)O[H]', 'C(=O)[C@](CO)([C@H](C(=O)C)O[H])O', 'C(=O)[C@@](CO)([C@H](C(=O)C)O)O[H]', 'C(=O)[C@](CO)([C@@H](C(=O)C)O)O[H]'}	127.69925001442311
53	G3	JQKDKERJPQSZLX	C(C(CO)(C(C)O)O)=O	{'C(=O)[C@@](CO[H])([C@H](C)O)O', 'C(=O)[C@](CO[H])([C@H](C)O)O', 'C(=O)[C@](CO)([C@H](C)O[H])O', 'C(=O)[C@](CO)([C@@H](C)O)O[H]', 'C(=O)[C@@](CO)([C@H](C)O)O[H]', 'C(=O)[C@@](CO[H])([C@@H](C)O)O', 'C(=O)[C@@](CO)([C@H](C)O[H])O', 'C(=O)[C@@](CO)([C@@H](C)O[H])O', 'C(=O)[C@@](CO)([C@@H](C)O)O[H]', 'C(=O)[C@](CO[H])([C@@H](C)O)O', 'C(=O)[C@](CO)([C@H](C)O)O[H]', 'C(=O)[C@](CO)([C@@H](C)O[H])O'}	96.5293250129808
54	G3	DXBKAMXGCDVWGR	C(C(C(CO)O)(C(C)O)O)=O	{'C(=O)[C@@]([C@H](C)O)([C@@H](CO)O)O[H]', 'C(=O)[C@@]([C@H](CO)O[H])([C@H](C)O)O', 'C(=O)[C@]([C@H](C)O[H])([C@@H](CO)O)O', 'C(=O)[C@@]([C@@H](C)O)([C@H](CO[H])O)O', 'C(=O)[C@@]([C@H](C)O[H])([C@H](CO)O)O', 'C(=O)[C@@]([C@@H](CO)O[H])([C@H](C)O)O', 'C(=O)[C@]([C@H](CO)O[H])([C@H](C)O)O', 'C(=O)[C@]([C@@H](C)O[H])([C@H](CO)O)O', 'C(=O)[C@]([C@@H](C)O[H])([C@@H](CO)O)O', 'C(=O)[C@]([C@H](C)O)([C@@H](CO[H])O)O', 'C(=O)[C@]([C@H](C)O)([C@H](CO[H])O)O', 'C(=O)[C@]([C@@H](C)O)([C@H](CO)O)O[H]', 'C(=O)[C@]([C@@H](C)O)([C@@H](CO[H])O)O', 'C(=O)[C@]([C@H](C)O[H])([C@H](CO)O)O', 'C(=O)[C@@]([C@@H](C)O)([C@H](CO)O)O[H]', 'C(=O)[C@]([C@@H](CO)O[H])([C@@H](C)O)O', 'C(=O)[C@@]([C@H](C)O[H])([C@@H](CO)O)O', 'C(=O)[C@@]([C@@H](CO)O[H])([C@@H](C)O)O', 'C(=O)[C@]([C@H](C)O)([C@@H](CO)O)O[H]', 'C(=O)[C@@]([C@@H](C)O[H])([C@H](CO)O)O', 'C(=O)[C@]([C@H](CO)O[H])([C@@H](C)O)O', 'C(=O)[C@@]([C@H](C)O)([C@@H](CO[H])O)O', 'C(=O)[C@@]([C@@H](C)O[H])([C@@H](CO)O)O', 'C(=O)[C@@]([C@@H](C)O)([C@@H](CO)O)O[H]', 'C(=O)[C@@]([C@@H](C)O)([C@@H](CO[H])O)O', 'C(=O)[C@]([C@H](C)O)([C@H](CO)O)O[H]', 'C(=O)[C@@]([C@H](C)O)([C@H](CO[H])O)O', 'C(=O)[C@]([C@@H](C)O)([C@@H](CO)O)O[H]', 'C(=O)[C@]([C@@H](CO)O[H])([C@H](C)O)O', 'C(=O)[C@]([C@@H](C)O)([C@H](CO[H])O)O', 'C(=O)[C@@]([C@H](CO)O[H])([C@@H](C)O)O', 'C(=O)[C@@]([C@H](C)O)([C@H](CO)O)O[H]'}	131.20902501875003
55	G3	KNWXMEXZFWGIPP	C(CO)(C(CO)(CO)O)=O	{'C(=O)(CO)[C@@](CO[H])(CO)O', 'C(=O)(CO)C(CO)(CO)O[H]', 'C(=O)(CO)[C@](CO[H])(CO)O', 'C(=O)(CO[H])C(CO)(CO)O'}	94.67970000576923
56	G3	UZMKAOBHDMJGHD	C(C(C(C)=O)(C(CO)O)O)=O	{'C(=O)[C@](C(=O)C)([C@@H](CO[H])O)O', 'C(=O)[C@](C(=O)C)([C@H](CO)O[H])O', 'C(=O)[C@](C(=O)C)([C@@H](CO)O[H])O', 'C(=O)[C@@](C(=O)C)([C@H](CO[H])O)O', 'C(=O)[C@@](C(=O)C)([C@@H](CO[H])O)O', 'C(=O)[C@](C(=O)C)([C@H](CO)O)O[H]', 'C(=O)[C@@](C(=O)C)([C@H](CO)O)O[H]', 'C(=O)[C@](C(=O)C)([C@H](CO[H])O)O', 'C(=O)[C@@](C(=O)C)([C@H](CO)O[H])O', 'C(=O)[C@@](C(=O)C)([C@@H](CO)O[H])O', 'C(=O)[C@](C(=O)C)([C@@H](CO)O)O[H]', 'C(=O)[C@@](C(=O)C)([C@@H](CO)O)O[H]'}	135.69925001442311
57	G3	JYPFTOPPKDHQEW	C(C(C(C=O)O)O)(O)=O	{'C(=O)[C@H]([C@@H](C(=O)O)O[H])O', 'C(=O)[C@H]([C@@H](C(=O)O[H])O)O', 'C(=O)[C@@H]([C@H](C(=O)O[H])O)O', 'C(=O)[C@H]([C@H](C(=O)O[H])O)O', 'C(=O)[C@H]([C@H](C(=O)O)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)O)O)O[H]', 'C(=O)[C@@H]([C@H](C(=O)O)O[H])O', 'C(=O)[C@H]([C@@H](C(=O)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)O[H])O)O', 'C(=O)[C@H]([C@H](C(=O)O)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)O)O[H])O'}	103.20902501875004
