	Generation	INCHIKEY	NetworkSmiles	AnalogueSmiles
24	G3	JOIYHICQTODJOT	C(C1C(C(C(CO)N1)O)O)=O	{'C(=O)[C@@H]1[C@H]([C@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@@H]([C@@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@H]([C@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@@H]([C@@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@@H]([C@@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@@H]([C@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@H]([C@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@H]([C@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@H]([C@@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@@H]([C@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@@H]([C@@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@@H]([C@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@H]([C@@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@H]1[C@H]([C@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@H]1[C@H]([C@@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@@H]([C@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@H]1[C@H]([C@@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@H]([C@@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@@H]([C@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@@H]1[C@@H]([C@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@@H]([C@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@@H]([C@@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@@H]([C@@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@H]([C@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@H]([C@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@@H]([C@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@@H]([C@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@H]([C@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@@H]([C@@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@@H]([C@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@H]([C@@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@@H]([C@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@H]([C@@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@H]([C@@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@@H]([C@@H]([C@H](CO)N1)O)O[H]', 'C(=O)[C@H]1[C@H]([C@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@@H]1[C@H]([C@@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@@H]1[C@@H]([C@@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@H]([C@@H]([C@@H](CO[H])N1)O)O', 'C(=O)[C@H]1[C@@H]([C@@H]([C@@H](CO)N1)O)O[H]', 'C(=O)[C@@H]1[C@@H]([C@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@H]([C@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@H]1[C@H]([C@H]([C@H](CO[H])N1)O)O', 'C(=O)[C@@H]1[C@H]([C@@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@H]([C@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@@H]([C@@H]([C@@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@@H]([C@@H]([C@H](CO)N1)O[H])O', 'C(=O)[C@@H]1[C@H]([C@@H]([C@@H](CO[H])N1)O)O'}
25	G3	KWDCSBRDQCQHKH	C(CC(C(C(CN)O)N)O)=O	{'C(=O)C[C@@H]([C@@H]([C@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@H](CN)O)N)O[H]', 'C(=O)C[C@H]([C@H]([C@H](CN)O)N)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CN)O)N)O[H]', 'C(=O)C[C@H]([C@@H]([C@@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@@H](CN)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CN)O)N)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](CN)O[H])N)O', 'C(=O)C[C@H]([C@H]([C@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN)O)N)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](CN([H])[H])O)N)O', 'C(=O)C[C@@H]([C@@H]([C@@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@@H]([C@@H](CN([H])[H])O)N)O', 'C(=O)C[C@@H]([C@H]([C@H](CN)O)N)O[H]', 'C(=O)C[C@H]([C@H]([C@@H](CN([H])[H])O)N)O', 'C(=O)C[C@H]([C@H]([C@@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@H](CN)O)N([H])[H])O', 'C(=O)C[C@@H]([C@@H]([C@@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@H](CN([H])[H])O)N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CN)O)N)O[H]', 'C(=O)C[C@H]([C@@H]([C@@H](CN([H])[H])O)N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN([H])[H])O)N)O', 'C(=O)C[C@@H]([C@H]([C@H](CN)O[H])N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CN([H])[H])O)N)O', 'C(=O)C[C@H]([C@H]([C@H](CN([H])[H])O)N)O'}
26	G3	BKWXDOXHLINVQC	C(CO)(C(C(C(CO)N)O)O)=O	{'C(=O)(CO)[C@@H]([C@@H]([C@H](CO)N)O)O[H]', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO[H])N)O)O', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO)N)O[H])O', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO[H])N)O)O', 'C(=O)(CO[H])[C@H]([C@H]([C@@H](CO)N)O)O', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO)N)O[H])O', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO)N)O[H])O', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO)N)O)O[H]', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO[H])N)O)O', 'C(=O)(CO[H])[C@H]([C@@H]([C@@H](CO)N)O)O', 'C(=O)(CO)[C@H]([C@H]([C@H](CO)N)O[H])O', 'C(=O)(CO)[C@H]([C@H]([C@H](CO[H])N)O)O', 'C(=O)(CO)[C@@H]([C@@H]([C@H](CO)N)O[H])O', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO)N)O[H])O', 'C(=O)(CO)[C@H]([C@H]([C@H](CO)N)O)O[H]', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO[H])N)O)O', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO)N)O)O[H]', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO[H])N)O)O', 'C(=O)(CO[H])[C@@H]([C@H]([C@H](CO)N)O)O', 'C(=O)(CO[H])[C@@H]([C@H]([C@@H](CO)N)O)O', 'C(=O)(CO[H])[C@H]([C@H]([C@H](CO)N)O)O', 'C(=O)(CO)[C@@H]([C@@H]([C@H](CO[H])N)O)O', 'C(=O)(CO[H])[C@@H]([C@@H]([C@@H](CO)N)O)O', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO)N)O[H])O', 'C(=O)(CO[H])[C@@H]([C@@H]([C@H](CO)N)O)O', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO)N)O[H])O', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO[H])N)O)O', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CO[H])[C@H]([C@@H]([C@H](CO)N)O)O'}
27	G3	IYXIHIRGJNTXQT	C(CN)(C(C(C(CO)N)O)O)=O	{'C(=O)(CN([H])[H])[C@H]([C@H]([C@@H](CO)N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@H](CO)N)O)O[H]', 'C(=O)(CN)[C@H]([C@@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@H]([C@H]([C@@H](CO)N)O[H])O', 'C(=O)(CN)[C@@H]([C@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CN)[C@@H]([C@H]([C@H](CO)N)O[H])O', 'C(=O)(CN)[C@@H]([C@H]([C@H](CO[H])N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@H](CO)N)O[H])O', 'C(=O)(CN)[C@H]([C@H]([C@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@H]([C@H]([C@H](CO[H])N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@H]([C@@H]([C@H](CO)N([H])[H])O)O', 'C(=O)(CN([H])[H])[C@@H]([C@@H]([C@@H](CO)N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@@H](CO[H])N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@H](CO[H])N)O)O', 'C(=O)(CN)[C@H]([C@H]([C@H](CO)N)O[H])O', 'C(=O)(CN)[C@@H]([C@H]([C@@H](CO)N)O[H])O', 'C(=O)(CN)[C@@H]([C@H]([C@H](CO)N)O)O[H]', 'C(=O)(CN)[C@H]([C@H]([C@@H](CO[H])N)O)O', 'C(=O)(CN)[C@H]([C@@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CN([H])[H])[C@@H]([C@H]([C@@H](CO)N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@@H](CO)N)O[H])O', 'C(=O)(CN)[C@H]([C@@H]([C@H](CO)N)O)O[H]', 'C(=O)(CN)[C@H]([C@@H]([C@H](CO)N)O[H])O', 'C(=O)(CN)[C@H]([C@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CN)[C@@H]([C@H]([C@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@H]([C@@H]([C@@H](CO[H])N)O)O', 'C(=O)(CN([H])[H])[C@@H]([C@H]([C@H](CO)N)O)O', 'C(=O)(CN)[C@@H]([C@H]([C@@H](CO[H])N)O)O', 'C(=O)(CN([H])[H])[C@H]([C@H]([C@H](CO)N)O)O', 'C(=O)(CN)[C@H]([C@@H]([C@@H](CO)N)O[H])O', 'C(=O)(CN)[C@H]([C@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@@H]([C@H]([C@@H](CO)N([H])[H])O)O', 'C(=O)(CN)[C@H]([C@@H]([C@H](CO[H])N)O)O', 'C(=O)(CN)[C@H]([C@H]([C@H](CO)N)O)O[H]', 'C(=O)(CN([H])[H])[C@@H]([C@@H]([C@H](CO)N)O)O', 'C(=O)(CN)[C@@H]([C@@H]([C@@H](CO)N)O)O[H]', 'C(=O)(CN([H])[H])[C@H]([C@@H]([C@@H](CO)N)O)O', 'C(=O)(CN([H])[H])[C@H]([C@@H]([C@H](CO)N)O)O'}
28	G3	NGRFFJHDPIXBCS	C(CO)(C(C(C(CO)N)O)N)=O	{'C(=O)(CO[H])[C@H]([C@H]([C@H](CO)N)O)N', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO)N)O[H])N', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO)N([H])[H])O)N', 'C(=O)(CO)[C@@H]([C@@H]([C@H](CO[H])N)O)N', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO)N)O[H])N', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO)N)O[H])N', 'C(=O)(CO)[C@@H]([C@@H]([C@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@H]([C@H]([C@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO)N)O[H])N', 'C(=O)(CO)[C@@H]([C@@H]([C@H](CO)N)O[H])N', 'C(=O)(CO)[C@H]([C@H]([C@H](CO[H])N)O)N', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO)N([H])[H])O)N', 'C(=O)(CO[H])[C@H]([C@@H]([C@H](CO)N)O)N', 'C(=O)(CO[H])[C@@H]([C@H]([C@H](CO)N)O)N', 'C(=O)(CO)[C@@H]([C@@H]([C@H](CO)N([H])[H])O)N', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO)N([H])[H])O)N', 'C(=O)(CO)[C@@H]([C@H]([C@H](CO[H])N)O)N', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO[H])N)O)N', 'C(=O)(CO[H])[C@@H]([C@@H]([C@@H](CO)N)O)N', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO[H])N)O)N', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO)N([H])[H])O)N', 'C(=O)(CO[H])[C@H]([C@@H]([C@@H](CO)N)O)N', 'C(=O)(CO[H])[C@@H]([C@H]([C@@H](CO)N)O)N', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO)N([H])[H])O)N', 'C(=O)(CO)[C@@H]([C@@H]([C@@H](CO)N)O[H])N', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO)N)O[H])N', 'C(=O)(CO)[C@H]([C@H]([C@@H](CO)N([H])[H])O)N', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO)N)O)N([H])[H]', 'C(=O)(CO)[C@H]([C@H]([C@H](CO)N)O[H])N', 'C(=O)(CO)[C@H]([C@H]([C@H](CO)N([H])[H])O)N', 'C(=O)(CO)[C@H]([C@@H]([C@@H](CO[H])N)O)N', 'C(=O)(CO)[C@@H]([C@H]([C@@H](CO[H])N)O)N', 'C(=O)(CO[H])[C@@H]([C@@H]([C@H](CO)N)O)N', 'C(=O)(CO[H])[C@H]([C@H]([C@@H](CO)N)O)N', 'C(=O)(CO)[C@H]([C@@H]([C@H](CO[H])N)O)N'}
29	G3	TYEPXMQCSLBUQN	C(C(C=O)C(C(CO)N)O)=O	{'C(=O)C(C=O)[C@@H]([C@H](CO)N([H])[H])O', 'C(=O)C(C=O)[C@@H]([C@H](CO[H])N)O', 'C(=O)C(C=O)[C@@H]([C@@H](CO)N([H])[H])O', 'C(=O)C(C=O)[C@@H]([C@@H](CO)N)O[H]', 'C(=O)C(C=O)[C@H]([C@@H](CO[H])N)O', 'C(=O)C(C=O)[C@H]([C@@H](CO)N([H])[H])O', 'C(=O)C(C=O)[C@H]([C@H](CO)N)O[H]', 'C(=O)C(C=O)[C@@H]([C@@H](CO[H])N)O', 'C(=O)C(C=O)[C@@H]([C@H](CO)N)O[H]', 'C(=O)C(C=O)[C@H]([C@@H](CO)N)O[H]', 'C(=O)C(C=O)[C@H]([C@H](CO)N([H])[H])O', 'C(=O)C(C=O)[C@H]([C@H](CO[H])N)O'}
30	G3	XGYVTXGBKAEKSN	C(C(CC(C(CO)N)O)=O)=O	{'C(=O)C(=O)C[C@H]([C@@H](CO)N([H])[H])O', 'C(=O)C(=O)C[C@@H]([C@@H](CO[H])N)O', 'C(=O)C(=O)C[C@@H]([C@@H](CO)N([H])[H])O', 'C(=O)C(=O)C[C@@H]([C@@H](CO)N)O[H]', 'C(=O)C(=O)C[C@H]([C@H](CO)N([H])[H])O', 'C(=O)C(=O)C[C@@H]([C@H](CO)N([H])[H])O', 'C(=O)C(=O)C[C@H]([C@@H](CO)N)O[H]', 'C(=O)C(=O)C[C@H]([C@H](CO)N)O[H]', 'C(=O)C(=O)C[C@@H]([C@H](CO[H])N)O', 'C(=O)C(=O)C[C@H]([C@@H](CO[H])N)O', 'C(=O)C(=O)C[C@@H]([C@H](CO)N)O[H]', 'C(=O)C(=O)C[C@H]([C@H](CO[H])N)O'}
31	G3	REQIOPDLGNSWSP	C(CC(C(CO)N)O)=O	{'C(=O)C[C@H]([C@H](CO)N)O[H]', 'C(=O)C[C@@H]([C@@H](CO[H])N)O', 'C(=O)C[C@H]([C@@H](CO[H])N)O', 'C(=O)C[C@@H]([C@H](CO)N)O[H]', 'C(=O)C[C@@H]([C@@H](CO)N([H])[H])O', 'C(=O)C[C@@H]([C@H](CO)N([H])[H])O', 'C(=O)C[C@@H]([C@@H](CO)N)O[H]', 'C(=O)C[C@H]([C@@H](CO)N)O[H]', 'C(=O)C[C@H]([C@H](CO[H])N)O', 'C(=O)C[C@H]([C@H](CO)N([H])[H])O', 'C(=O)C[C@H]([C@@H](CO)N([H])[H])O', 'C(=O)C[C@@H]([C@H](CO[H])N)O'}
32	G3	SKHQXBWWPZVTBL	C(CC(C(C(CN)O)O)O)=O	{'C(=O)C[C@H]([C@H]([C@H](CN([H])[H])O)O)O', 'C(=O)C[C@@H]([C@@H]([C@H](CN([H])[H])O)O)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN)O)O)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](CN)O[H])O)O', 'C(=O)C[C@H]([C@@H]([C@@H](CN)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)C[C@H]([C@H]([C@H](CN)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@H](CN)O[H])O)O', 'C(=O)C[C@H]([C@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)C[C@H]([C@@H]([C@@H](CN)O[H])O)O', 'C(=O)C[C@H]([C@H]([C@H](CN)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CN)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](CN)O)O[H])O', 'C(=O)C[C@H]([C@H]([C@@H](CN)O)O)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](CN)O[H])O)O', 'C(=O)C[C@H]([C@@H]([C@H](CN([H])[H])O)O)O', 'C(=O)C[C@@H]([C@@H]([C@H](CN)O)O[H])O', 'C(=O)C[C@H]([C@@H]([C@H](CN)O)O[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN([H])[H])O)O)O', 'C(=O)C[C@@H]([C@H]([C@@H](CN)O)O[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](CN)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](CN([H])[H])O)O)O', 'C(=O)C[C@H]([C@@H]([C@H](CN)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@H](CN)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CN)O)O)O[H]', 'C(=O)C[C@H]([C@H]([C@@H](CN)O[H])O)O', 'C(=O)C[C@@H]([C@H]([C@H](CN)O)O)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CN)O)O[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CN)O)O)O[H]', 'C(=O)C[C@H]([C@H]([C@@H](CN)O)O[H])O'}
33	G3	WCLOIEVAMMWGKD	C(CC(C(C(CO)O)N)O)=O	{'C(=O)C[C@H]([C@@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@@H]([C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@H]([C@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@@H]([C@@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@@H]([C@H]([C@@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@@H]([C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@H]([C@@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@H]([C@@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@H]([C@H](CO)O)N([H])[H])O', 'C(=O)C[C@@H]([C@@H]([C@H](CO)O)N)O[H]', 'C(=O)C[C@@H]([C@H]([C@H](CO)O[H])N)O', 'C(=O)C[C@H]([C@@H]([C@H](CO[H])O)N)O', 'C(=O)C[C@H]([C@H]([C@@H](CO)O)N([H])[H])O', 'C(=O)C[C@H]([C@@H]([C@@H](CO)O)N)O[H]'}
34	G3	XIIKTJZKWRJKSI	C(C(C(C(CO)=O)O)O)=O	{'C(=O)[C@@H]([C@H](C(=O)CO)O)O[H]', 'C(=O)[C@H]([C@H](C(=O)CO)O[H])O', 'C(=O)[C@@H]([C@@H](C(=O)CO[H])O)O', 'C(=O)[C@H]([C@@H](C(=O)CO)O[H])O', 'C(=O)[C@H]([C@@H](C(=O)CO[H])O)O', 'C(=O)[C@@H]([C@@H](C(=O)CO)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)CO)O[H])O', 'C(=O)[C@H]([C@H](C(=O)CO)O)O[H]', 'C(=O)[C@H]([C@@H](C(=O)CO)O)O[H]', 'C(=O)[C@@H]([C@H](C(=O)CO)O[H])O', 'C(=O)[C@@H]([C@H](C(=O)CO[H])O)O', 'C(=O)[C@H]([C@H](C(=O)CO[H])O)O'}
35	G3	YRBZBJHRIGQRSX	C(C(C(C(CN)=O)O)O)=O	{'C(=O)[C@H]([C@H](C(=O)CN)O)O[H]', 'C(=O)[C@@H]([C@H](C(=O)CN)O[H])O', 'C(=O)[C@H]([C@H](C(=O)CN([H])[H])O)O', 'C(=O)[C@@H]([C@H](C(=O)CN)O)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)CN)O)O[H]', 'C(=O)[C@@H]([C@H](C(=O)CN([H])[H])O)O', 'C(=O)[C@@H]([C@@H](C(=O)CN)O[H])O', 'C(=O)[C@H]([C@@H](C(=O)CN)O[H])O', 'C(=O)[C@@H]([C@@H](C(=O)CN([H])[H])O)O', 'C(=O)[C@H]([C@@H](C(=O)CN([H])[H])O)O', 'C(=O)[C@H]([C@@H](C(=O)CN)O)O[H]', 'C(=O)[C@H]([C@H](C(=O)CN)O[H])O'}
36	G3	QWVSJAOISGILAV	C(C(C(C(CO)=O)N)O)=O	{'C(=O)[C@H]([C@H](C(=O)CO[H])N)O', 'C(=O)[C@@H]([C@H](C(=O)CO)N([H])[H])O', 'C(=O)[C@@H]([C@@H](C(=O)CO)N([H])[H])O', 'C(=O)[C@@H]([C@@H](C(=O)CO)N)O[H]', 'C(=O)[C@H]([C@H](C(=O)CO)N)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)CO[H])N)O', 'C(=O)[C@H]([C@H](C(=O)CO)N([H])[H])O', 'C(=O)[C@H]([C@@H](C(=O)CO)N)O[H]', 'C(=O)[C@@H]([C@H](C(=O)CO)N)O[H]', 'C(=O)[C@H]([C@@H](C(=O)CO[H])N)O', 'C(=O)[C@@H]([C@H](C(=O)CO[H])N)O', 'C(=O)[C@H]([C@@H](C(=O)CO)N([H])[H])O'}
37	G3	AJMCRODHPLSBIB	C(C(C(C=O)O)N)(C(CO)O)=O	{'C(=O)[C@@H]([C@H](C(=O)[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@@H](C(=O)[C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@H](C(=O)[C@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@@H](C(=O)[C@H](CO[H])O)N)O', 'C(=O)[C@H]([C@@H](C(=O)[C@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@H](C(=O)[C@H](CO)O)N)O[H]', 'C(=O)[C@@H]([C@H](C(=O)[C@H](CO[H])O)N)O', 'C(=O)[C@H]([C@@H](C(=O)[C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@@H](C(=O)[C@@H](CO[H])O)N)O', 'C(=O)[C@H]([C@H](C(=O)[C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H](C(=O)[C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H](C(=O)[C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@H](C(=O)[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H](C(=O)[C@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@H](C(=O)[C@@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@H](C(=O)[C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@H](C(=O)[C@@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@@H](C(=O)[C@H](CO)O)N)O[H]', 'C(=O)[C@H]([C@@H](C(=O)[C@H](CO[H])O)N)O', 'C(=O)[C@@H]([C@H](C(=O)[C@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@@H](C(=O)[C@@H](CO)O[H])N)O', 'C(=O)[C@H]([C@@H](C(=O)[C@@H](CO)O[H])N)O', 'C(=O)[C@@H]([C@@H](C(=O)[C@H](CO)O[H])N)O', 'C(=O)[C@H]([C@H](C(=O)[C@@H](CO[H])O)N)O'}
